col1,col2,_r,USNO-B1.0,Tycho-2,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,Epoch,pmRA,pmDE,muPr,e_pmRA,e_pmDE,fit_RA,fit_DE,Ndet,Flags,B1mag,B1C,B1S,B1f,B1s/g,B1xi,B1eta,R1mag,R1C,R1S,R1f,R1s/g,R1xi,R1eta,B2mag,B2C,B2S,B2f,B2s/g,B2xi,B2eta,R2mag,R2C,R2S,R2f,R2s/g,R2xi,R2eta,Imag,IC,IS,If,Is/g,Ixi,Ieta,Separation
87.669,-32.2714166667,2.53E-4,0577-0097792,,87.669087,-32.271175,68,99,1976.9,0,0,0,0,0,1,2,5,..Y,15.33,1,0,895,4,-0.02,0.02,13.09,1,1,895,9,0.07,-0.28,11.38,0,4,424,5,-0.23,0.09,12.95,1,6,424,9,0.07,0.23,12.39,1,8,424,,0.07,-0.1,2.5261437702213326E-4
89.078125,-43.8628055556,6.5E-5,0461-0051027,,89.078212,-43.862823,184,65,1986.9,0,0,0,0,0,3,1,4,...,,,,,,,,19.23,2,5,254,9,0.18,-0.12,18.88,2,4,254,10,-0.02,0.09,19.08,2,6,254,2,0.24,-0.06,18.08,2,8,254,,-0.43,0.08,6.51075601649469E-5
89.5267083333,-38.6421111111,7.7E-5,0513-0057551,,89.5268,-38.642139,110,24,1988.0,-2,8,9,8,1,1,0,4,..Y,,,,,,,,16.11,1,5,307,7,0.06,-0.02,16.61,1,4,307,9,-0.01,0.0,16.02,1,6,307,8,-0.09,0.01,15.9,1,8,307,,0.02,0.0,7.683729159071777E-5
89.692,-74.9847222222,6.2E-5,0150-0049004,,89.691764,-74.984734,172,173,1984.4,0,0,0,0,0,3,3,4,...,,,,,,,,16.07,1,5,33,3,-0.36,-0.31,17.55,2,4,33,7,-0.05,0.28,17.22,1,6,34,0,0.08,-0.18,17.07,1,8,34,,0.31,0.19,6.226610066670496E-5
90.1304583333,-39.6171388889,4.76E-4,0503-0057541,,90.131025,-39.617328,64,101,1988.0,0,0,0,0,0,1,2,4,...,,,,,,,,18.97,1,5,307,3,-0.01,0.1,18.42,1,4,307,8,-0.06,0.01,19.4,1,6,307,7,-0.1,0.12,18.41,1,8,307,,0.14,-0.24,4.7571926446821153E-4
90.2619166667,38.64125,2.14E-4,1286-0137133,,90.261928,38.641464,183,186,1981.1,8,-32,9,6,6,2,2,3,...,,,,,,,,19.11,2,1,254,2,-0.04,0.03,,,,,,,,19.84,2,3,307,3,0.17,-0.19,18.48,2,7,307,,-0.14,0.14,2.1418300510108167E-4
91.846875,47.6630277778,1.08E-4,1376-0193849,,91.846784,47.663117,37,32,1976.9,0,0,0,0,0,0,0,5,..Y,17.65,2,0,160,0,-0.1,-0.02,16.63,2,1,160,8,-0.03,0.01,17.89,2,2,205,2,0.03,0.03,16.38,2,3,205,5,0.1,0.07,16.36,2,7,205,,-0.02,-0.1,1.082439804782854E-4
91.99875,-8.58055555556,6.8E-4,0814-0079104,,91.998428,-8.581156,100,126,1950.0,0,0,0,0,0,2,2,5,...,17.35,1,0,660,4,-0.26,0.32,15.41,1,1,660,4,-0.11,0.08,17.85,2,4,697,4,-0.03,0.04,15.16,2,5,697,9,0.16,-0.15,14.29,2,8,697,,0.22,-0.33,6.796390952653915E-4
92.006375,-15.3436111111,3.14E-4,0746-0069120,,92.006084,-15.343753,419,544,1968.3,0,0,0,0,0,5,7,2,...,20.51,1,0,781,4,0.41,0.54,,,,,,,,21.45,1,4,625,3,-0.42,-0.55,,,,,,,,,,,,,,,3.1445874363289283E-4
92.3125833333,-2.79838888889,2.63E-4,0872-0123832,,92.312792,-2.79855,29,63,1976.1,0,0,0,0,0,0,1,5,..Y,18.05,2,0,600,9,0.04,0.05,17.47,2,1,600,3,-0.08,0.08,18.23,1,4,769,8,-0.03,-0.22,16.92,2,3,841,4,0.06,-0.01,16.47,2,8,841,,-0.02,0.06,2.6342891099944213E-4
92.6264583333,-60.9770277778,2.63E-4,0290-0046727,,92.626131,-60.977237,147,80,1985.6,0,-14,7,9,5,1,0,3,...,,,,,,,,19.89,2,5,121,2,-0.09,-0.05,20.28,2,4,121,9,0.07,0.03,20.05,2,6,121,9,0.01,0.0,,,,,,,,2.6266727098129725E-4
93.2132916667,41.3770555556,1.2E-4,1313-0164664,,93.213437,41.377106,115,43,1977.1,0,0,0,0,0,2,0,5,..Y,16.28,2,0,205,0,0.05,0.06,16.31,2,1,205,4,0.17,-0.05,16.41,2,2,307,9,-0.25,0.1,15.71,2,3,307,3,-0.22,-0.05,15.73,2,7,307,,0.23,-0.1,1.2015628687720926E-4
93.8300416667,-31.2893333333,1.1E-4,0587-0072615,,93.830137,-31.289259,77,78,1976.5,0,0,0,0,0,1,1,5,...,19.34,1,0,896,8,0.03,-0.02,18.75,1,1,896,8,-0.27,-0.14,20.03,1,4,425,3,0.1,-0.16,17.92,1,6,425,9,0.02,0.19,17.94,1,8,425,,0.09,0.1,1.102833369740188E-4
94.3205,57.0212222222,5.8E-5,1470-0193726,,94.320395,57.021231,34,59,1976.5,0,0,0,0,0,0,1,5,..Y,17.15,2,0,87,0,-0.02,0.0,16.97,2,1,87,8,-0.02,-0.16,16.97,2,2,121,3,-0.1,-0.06,16.02,2,3,121,3,0.08,0.15,15.7,1,7,161,,0.04,0.03,5.782459067452125E-5
94.4872083333,78.2687222222,1.28E-4,1682-0042218,,94.486878,78.268831,32,75,1968.9,-4,12,8,0,2,0,0,3,...,19.82,2,0,17,0,-0.03,-0.05,19.47,2,1,17,4,0.02,0.04,,,,,,,,19.71,2,3,16,9,-0.01,-0.01,,,,,,,,1.278419619472101E-4
95.5919583333,-26.0957777778,1.23E-4,0639-0082754,,95.591923,-26.095659,47,79,1975.4,0,0,0,0,0,1,1,5,..Y,18.6,1,0,841,9,0.04,0.17,17.13,2,1,840,4,-0.02,0.1,18.5,2,4,489,1,0.04,-0.23,16.94,2,6,489,9,0.07,-0.06,15.98,2,8,489,,-0.16,0.0,1.2294327964953446E-4
96.326125,44.6671111111,1.27E-4,1346-0170136,,96.326034,44.66722,53,113,1977.3,-8,8,9,1,3,0,1,5,..Y,17.13,2,0,205,0,-0.05,0.15,17.21,2,1,205,9,0.05,-0.16,17.74,1,2,255,3,0.01,-0.07,18.71,1,3,255,8,-0.08,0.05,17.35,1,7,255,,0.04,0.02,1.266704237984124E-4
96.4677083333,-54.6473888889,7.1E-5,0353-0053780,,96.467656,-54.647453,88,95,1988.7,0,0,0,0,0,1,1,4,...,,,,,,,,18.95,2,5,161,9,-0.04,0.18,18.79,2,4,161,9,0.03,0.07,18.95,2,6,161,9,0.17,-0.14,18.73,2,8,161,,-0.18,-0.13,7.090228827485938E-5
97.2395416667,-62.8124166667,3.7E-5,0271-0088545,,97.239528,-62.812453,123,112,1987.4,0,0,0,0,0,2,2,4,...,,,,,,,,19.92,2,5,121,4,-0.17,0.05,21.97,1,4,87,2,-0.07,0.2,20.04,2,6,121,3,-0.07,-0.04,19.45,1,8,87,,0.29,-0.24,3.686598696115734E-5
97.349,-19.9888055556,1.26E-4,0700-0082747,,97.348903,-19.988892,138,266,1980.3,-18,-10,9,5,10,1,3,4,...,,,,,,,,20.03,1,1,782,4,0.0,0.07,20.34,1,4,556,2,0.06,-0.29,20.68,1,6,556,9,0.07,0.06,18.3,1,8,557,,-0.15,0.13,1.2562709575499994E-4
97.7480416667,-24.1128055556,4.3E-5,0658-0084986,,97.748037,-24.112848,113,82,1973.5,4,-8,9,3,2,1,1,5,..Y,16.85,1,0,841,8,-0.12,-0.05,15.98,1,1,841,2,0.13,0.03,16.3,2,4,490,8,-0.02,-0.01,16.61,2,6,490,9,0.07,-0.09,16.27,2,8,490,,-0.08,0.1,4.265759489744698E-5
98.9437916667,-75.2713333333,5.8E-5,0147-0049753,,98.944017,-75.271345,92,53,1984.8,0,0,0,0,0,1,1,4,..Y,,,,,,,,15.67,1,5,34,8,-0.03,-0.04,16.0,1,4,34,1,-0.14,-0.02,15.82,1,6,34,10,-0.06,0.12,15.32,1,8,34,,0.21,-0.08,5.8465006521747616E-5
99.8415,73.4161111111,9.6E-5,1634-0058352,,99.841242,73.416173,48,40,1978.8,0,0,0,0,0,1,0,5,..Y,18.29,1,0,34,0,0.12,-0.03,18.02,1,1,34,8,0.05,-0.1,18.26,1,2,34,9,-0.06,0.05,18.22,1,3,34,2,-0.02,0.1,17.5,1,7,34,,-0.12,-0.04,9.619138172053065E-5
101.628833333,-39.0608611111,1.5E-5,0509-0071259,,101.628814,-39.060859,154,79,1987.8,0,0,0,0,0,3,1,4,..Y,,,,,,,,18.37,1,5,309,9,-0.33,0.19,18.32,2,4,308,10,-0.07,-0.04,18.2,1,6,309,1,0.23,-0.08,17.83,1,8,309,,0.16,-0.08,1.5159347116951815E-5
102.05875,-30.7388055556,1.2E-5,0592-0085639,,102.058762,-30.738812,61,94,1974.3,0,0,0,0,0,1,2,5,...,19.27,2,0,897,5,0.0,-0.29,18.76,2,1,897,4,-0.1,0.06,19.1,1,4,427,1,0.17,0.09,18.75,1,6,427,1,0.04,-0.08,17.42,1,8,427,,-0.13,0.18,1.216184349411062E-5
102.198541667,15.2735555556,8.0E-5,1052-0129759,,102.198475,15.273603,54,59,1979.5,0,0,0,0,0,1,1,5,..Y,17.91,1,0,422,9,-0.14,-0.12,16.19,1,1,422,8,0.11,-0.1,17.38,2,2,627,4,0.09,0.07,15.85,2,3,627,3,-0.04,-0.04,14.8,2,7,627,,-0.05,0.15,7.99189413170222E-5
102.11875,-17.7348333333,2.2E-5,0722-0137620,,102.118753,-17.734812,87,106,1974.8,0,0,0,0,0,1,2,5,...,19.75,1,0,783,9,-0.11,0.34,18.73,1,1,783,8,0.27,-0.17,20.08,1,4,627,3,0.06,-0.06,19.42,1,6,557,9,-0.1,-0.15,18.7,1,8,557,,-0.13,0.02,2.152381454552558E-5
102.693708333,25.0498888889,1.2E-5,1150-0129881,,102.693717,25.049898,113,111,1977.7,0,0,0,0,0,2,2,5,..Y,16.83,2,0,364,0,-0.19,-0.23,16.25,2,1,364,9,-0.15,0.18,16.07,2,2,491,2,0.08,-0.15,15.62,2,3,491,2,-0.1,-0.08,14.77,2,7,491,,0.34,0.27,1.2027574368383718E-5
103.598791667,45.2398611111,1.33E-4,1352-0181697,,103.598695,45.239975,17,160,1989.9,0,0,0,0,0,0,2,2,...,,,,,,,,,,,,,,,19.44,1,2,256,8,-0.02,-0.17,19.76,1,3,256,9,0.01,0.16,,,,,,,,1.3267934135763494E-4
103.592041667,50.7066388889,2.0E-4,1407-0183035,,103.591842,50.706484,23,29,1977.6,0,0,0,0,0,0,0,5,..Y,15.82,1,0,123,6,-0.03,-0.08,15.62,1,1,123,8,-0.01,0.0,16.15,1,2,207,1,0.01,0.08,15.26,1,3,207,3,-0.06,-0.03,14.9,1,7,207,,0.06,-0.01,1.999488876455209E-4
104.044416667,42.6174444444,5.2E-5,1326-0215055,,104.044475,42.617473,80,44,1976.6,0,0,0,0,0,1,0,5,..Y,14.56,1,0,206,0,-0.18,-0.15,11.11,0,1,206,9,-0.06,0.03,11.26,0,2,256,8,0.15,0.07,10.76,0,3,309,9,0.17,-0.01,10.2,0,7,256,,-0.1,0.03,5.155701132508519E-5
105.130166667,-66.1793888889,4.6E-5,0238-0100270,,105.130189,-66.179434,31,55,1988.2,0,0,0,0,0,0,1,4,..Y,,,,,,,,14.51,1,5,87,8,-0.01,-0.02,15.29,1,4,87,10,0.01,0.13,15.12,2,6,88,3,0.05,-0.04,14.71,2,8,88,,-0.07,-0.09,4.60039854539061E-5
105.393958333,-46.5768333333,4.1E-5,0434-0075356,,105.394014,-46.57682,75,59,1987.0,0,0,0,0,0,1,1,4,...,,,,,,,,17.76,1,5,256,2,-0.01,0.05,18.57,1,4,256,8,0.1,0.0,19.44,1,6,256,8,0.07,0.08,16.98,1,8,256,,-0.18,-0.14,4.052092631611971E-5
105.67875,-19.8561111111,9.67E-4,0701-0108109,,105.679739,-19.855848,169,46,1974.1,0,0,0,0,0,3,1,5,..Y,16.72,1,0,783,0,-0.29,0.01,15.6,1,1,783,0,-0.38,0.04,15.83,1,4,558,8,0.42,-0.12,15.16,1,6,558,3,0.14,0.11,14.57,1,8,558,,0.09,-0.07,9.666983338394193E-4
106.632083333,37.7434444444,2.4E-5,1277-0181461,,106.632112,37.743453,78,84,1976.3,0,0,0,0,0,1,1,5,..Y,17.71,2,0,256,8,-0.03,-0.11,17.28,2,1,256,9,-0.26,-0.16,17.31,1,2,309,1,0.14,0.09,17.05,1,3,309,2,0.06,0.24,16.31,1,7,309,,0.06,-0.07,2.4229495654033192E-5
106.715458333,77.6938611111,3.93E-4,1676-0051468,,106.713867,77.693662,48,35,1979.1,0,0,0,0,0,1,0,5,..Y,17.44,2,0,17,0,0.15,-0.12,17.53,2,1,17,3,-0.03,0.06,17.44,1,2,34,2,-0.03,0.01,18.0,2,3,17,9,-0.11,0.0,16.36,1,7,34,,0.0,0.03,3.932970692774992E-4
106.752583333,61.1698888889,2.9E-5,1511-0159259,,106.752606,61.169862,53,75,1980.8,0,0,0,0,0,1,1,5,..Y,17.82,1,0,89,9,-0.1,0.18,16.36,2,1,88,2,0.06,-0.01,18.56,2,2,122,9,-0.14,-0.2,17.5,2,3,122,7,0.08,-0.08,17.47,2,7,122,,0.07,0.08,2.902560164985312E-5
107.437708333,-2.92152777778,9.7E-5,0870-0162998,,107.437628,-2.921473,124,204,1986.1,0,0,0,0,0,1,2,2,...,,,,,,,,,,,,,,,19.61,2,4,772,2,-0.13,-0.21,19.29,2,5,772,2,0.12,0.2,,,,,,,,9.71454170431601E-5
107.625291667,59.139,6.0E-5,1491-0173902,,107.625381,59.139039,49,60,1980.8,0,0,0,0,0,1,1,5,..Y,16.44,2,0,88,0,-0.13,-0.04,15.11,2,1,88,7,0.04,-0.12,15.2,2,2,122,6,0.08,0.19,14.51,2,3,122,2,-0.09,0.0,13.95,2,7,122,,0.06,-0.05,6.017338284291971E-5
107.692083333,47.5364166667,6.37E-4,1375-0216795,,107.692898,47.536095,489,999,1994.9,0,0,0,0,0,6,9,2,..Y,,,,,,,,,,,,,,,14.5,1,2,256,5,-0.49,3.61,,,,,,,,17.25,1,7,207,,0.48,-3.62,6.371580789369205E-4
108.182,50.5563055556,7.1E-5,1405-0182455,,108.18202,50.556375,80,44,1977.2,2,4,8,2,1,1,0,5,..Y,19.3,1,0,162,0,-0.1,0.06,18.07,1,1,162,2,0.08,-0.07,19.76,1,2,207,2,0.09,0.0,18.68,1,3,207,2,-0.04,-0.01,17.4,1,7,207,,-0.05,0.0,7.05972865141131E-5
108.482,19.5834444444,7.5E-5,1095-0139710,,108.481945,19.583498,96,105,1977.6,-10,0,9,3,3,1,1,5,..Y,19.88,1,0,423,1,0.13,-0.09,18.03,1,1,423,1,-0.14,0.06,19.08,1,2,559,8,0.04,-0.03,18.48,1,3,559,7,-0.05,0.15,18.25,1,7,558,,-0.01,-0.12,7.452085064668399E-5
109.681833333,-43.3304722222,1.25E-4,0466-0075122,,109.681903,-43.330587,43,201,1985.1,10,-12,8,2,12,0,1,4,..Y,,,,,,,,16.49,2,5,257,9,0.01,0.09,17.73,1,4,256,9,-0.02,-0.05,16.74,2,6,257,10,-0.01,0.01,15.76,2,8,257,,0.0,-0.06,1.2546724120329408E-4
109.830916667,33.1193611111,3.5E-5,1231-0190923,,109.830925,33.119395,54,51,1977.0,0,0,0,0,0,1,1,5,..Y,18.71,2,0,256,0,0.01,-0.13,18.16,2,1,256,7,-0.04,0.14,16.84,2,2,367,4,0.01,-0.06,18.79,2,3,367,9,0.15,0.01,17.54,2,7,367,,-0.14,0.0,3.4600091978912673E-5
110.349625,4.11227777778,4.8E-4,0941-0130514,,110.349425,4.112714,122,34,1977.6,-2,-6,8,4,1,1,0,5,..Y,17.08,2,0,543,4,-0.17,0.0,16.32,2,1,543,4,0.17,-0.01,17.86,2,2,773,3,0.05,0.0,17.0,2,3,773,4,-0.07,0.04,16.06,2,7,773,,0.0,-0.06,4.7967082847944674E-4
110.472708333,71.3434444444,1.06E-4,1613-0073855,,110.472459,71.343514,73,80,1980.4,-6,6,9,2,2,1,1,5,..Y,14.83,1,0,35,0,-0.09,-0.05,14.14,1,1,35,8,0.07,0.04,15.15,1,2,59,10,0.09,0.09,14.27,1,3,59,2,-0.1,0.05,14.11,1,7,59,,0.01,-0.15,1.0582846506955218E-4
110.978458333,28.9915833333,5.3E-5,1189-0149923,,110.978431,28.991631,155,130,1970.7,0,0,0,0,0,3,2,4,...,19.78,2,0,310,3,-0.28,-0.26,19.05,2,1,310,5,0.33,0.02,19.97,2,2,428,8,-0.07,0.26,18.72,2,3,428,9,0.0,-0.04,,,,,,,,5.3326381747688586E-5
111.320041667,14.4204722222,1.23E-4,1044-0137869,,111.319925,14.420423,66,116,1978.4,0,0,0,0,0,1,2,5,...,18.93,1,0,483,3,0.04,0.01,18.39,1,1,483,1,0.0,0.06,18.29,1,2,629,2,-0.08,0.25,17.48,1,3,629,1,0.18,0.04,16.92,1,7,629,,-0.16,-0.37,1.2324717295662542E-4
111.609375,-47.4814166667,4.12E-4,0425-0115006,,111.609698,-47.481067,999,999,1986.1,0,0,0,0,0,9,9,3,...,,,,,,,,,,,,,,,19.63,2,4,257,9,0.75,-1.65,19.18,2,6,257,1,0.95,-1.77,18.34,1,8,208,,-1.71,3.41,4.122121939023573E-4
112.855833333,67.3130833333,1.08E-4,1573-0131730,,112.855759,67.313187,43,59,1979.1,-4,8,9,1,1,0,0,5,..Y,18.13,1,0,59,0,0.04,-0.09,17.43,2,1,59,8,-0.05,0.09,18.16,1,2,88,4,0.04,-0.02,18.84,1,3,59,9,0.0,0.03,17.17,1,7,58,,-0.06,-0.02,1.0755809574720112E-4
112.608541667,33.1229722222,1.06E-4,1231-0194425,,112.608573,33.123075,21,12,1979.4,0,0,0,0,0,0,0,5,..Y,16.54,2,0,257,7,-0.03,0.0,17.36,2,1,257,8,0.06,0.02,17.94,2,2,368,7,0.01,-0.03,18.6,2,3,368,2,-0.05,0.02,15.69,2,7,368,,-0.01,-0.04,1.0607490411613342E-4
113.468833333,50.3691944444,5.7E-5,1403-0188729,,113.468817,50.36925,75,79,1979.6,0,0,0,0,0,1,1,5,...,19.66,1,0,163,9,-0.23,-0.06,19.08,1,1,163,10,0.05,-0.05,18.17,1,2,208,2,0.04,-0.04,18.37,1,3,208,2,0.16,0.26,18.37,1,7,208,,-0.06,-0.14,5.652393605366453E-5
113.445041667,41.1888888889,8.9E-5,1311-0186558,,113.444992,41.18897,99,76,1977.3,-2,6,8,3,2,1,1,5,..Y,17.49,2,0,208,2,-0.1,-0.1,17.89,2,1,208,1,0.09,0.08,17.39,1,2,310,8,-0.02,0.01,18.05,1,3,310,3,-0.11,0.06,17.56,1,7,310,,0.11,-0.08,8.930853358596052E-5
114.530791667,17.7052777778,2.2E-5,1077-0176986,,114.530792,17.7053,51,72,1950.0,0,0,0,0,0,1,1,5,..Y,15.59,1,0,424,7,-0.11,-0.07,14.52,1,1,424,7,0.02,-0.07,16.23,1,2,560,9,0.01,0.1,15.78,2,3,560,1,-0.09,0.17,14.18,1,9,560,,0.14,-0.16,2.2224464126058047E-5
114.825125,1.61794444444,6.0E-6,0916-0146721,,114.82512,1.617948,61,31,1977.6,0,0,0,0,0,1,0,5,..Y,16.79,2,0,604,6,0.04,0.04,16.03,2,1,604,3,0.12,-0.04,16.27,1,2,846,9,0.07,0.07,16.19,1,3,846,1,-0.1,-0.06,15.23,1,8,846,,-0.16,-0.04,6.133683791000755E-6
115.665791667,54.7401944444,9.7E-5,1447-0183447,,115.665756,54.740289,125,87,1979.8,0,0,0,0,0,2,1,5,..Y,18.76,1,0,124,3,0.05,-0.29,17.85,1,1,124,3,0.03,0.13,17.92,1,2,163,7,0.26,0.13,17.34,1,3,163,2,-0.4,0.0,17.76,1,7,163,,0.04,0.0,9.67714291903918E-5
115.835416667,-56.3261666667,2.64E-4,0336-0075594,,115.835339,-56.325906,86,109,1986.3,-4,-20,7,5,7,0,0,3,...,,,,,,,,18.69,2,5,163,8,0.04,-0.07,19.43,2,4,163,8,-0.04,0.04,19.44,2,6,163,8,-0.02,0.01,,,,,,,,2.641999503712268E-4
116.021916667,74.566,2.61E-4,1645-0055748,,116.022325,74.566237,49,72,1979.9,0,0,0,0,0,1,1,5,..Y,16.77,1,0,18,7,0.09,-0.13,15.95,1,1,18,10,0.02,0.09,17.71,1,2,35,1,-0.02,-0.09,16.56,1,3,35,7,-0.16,-0.08,16.79,1,7,35,,0.04,0.2,2.6072544279211695E-4
116.607791667,25.81725,8.1E-5,1158-0146096,,116.607817,25.817328,119,113,1979.3,0,0,0,0,0,2,2,5,...,19.87,1,0,367,9,0.08,-0.05,19.16,1,1,367,8,0.21,-0.12,20.01,1,2,493,8,0.18,-0.23,19.04,1,3,493,2,-0.2,0.02,18.92,1,7,493,,-0.29,0.35,8.126526207917313E-5
116.842333333,9.09680555556,1.03E-4,0990-0158669,,116.842398,9.096725,58,79,1978.0,0,0,0,0,0,1,1,5,..Y,17.65,1,0,484,3,0.12,0.09,16.99,1,1,484,8,0.05,-0.11,18.6,1,2,702,9,-0.08,0.14,16.71,1,3,702,2,0.04,-0.23,16.77,1,7,702,,-0.16,0.08,1.0279342830452614E-4
117.150458333,24.0066944444,5.1E-5,1140-0147647,,117.150439,24.006742,76,76,1979.3,0,0,0,0,0,1,1,5,...,19.8,1,0,367,9,-0.13,0.09,18.48,1,1,367,7,0.16,-0.27,18.92,1,2,493,2,0.12,0.03,17.88,1,3,493,1,-0.18,0.05,16.37,1,7,493,,0.01,0.06,5.0729022521766185E-5
117.716875,12.518,8.3E-5,1025-0177676,,117.716812,12.518056,87,34,1975.8,0,0,0,0,0,1,0,5,..Y,18.27,1,0,484,9,-0.15,-0.08,18.1,1,1,484,2,0.09,-0.08,17.24,1,2,630,9,0.25,0.04,17.16,2,3,630,9,-0.1,0.01,17.37,1,9,703,,-0.1,0.07,8.317775945587794E-5
118.25575,53.8832222222,1.07E-4,1438-0186310,,118.255775,53.883328,115,82,1979.8,4,8,8,3,2,1,1,5,..Y,18.67,1,0,124,8,-0.06,0.06,17.52,1,1,124,8,0.04,-0.07,18.11,1,2,163,1,-0.07,-0.1,16.77,1,3,163,3,0.2,-0.04,16.22,1,7,163,,-0.13,0.12,1.0679928329917055E-4
118.61025,-11.7880277778,2.1E-5,0782-0190076,,118.610231,-11.788037,58,117,1973.8,0,0,0,0,0,1,2,5,...,20.27,1,0,725,0,-0.01,0.2,18.26,2,1,726,2,-0.14,-0.27,18.92,2,4,703,8,0.0,0.25,17.85,2,5,703,5,0.17,-0.03,17.19,1,8,703,,-0.04,-0.18,2.076012087466783E-5
118.690291667,48.3974166667,8.8E-5,1383-0209994,,118.690248,48.3975,78,77,1979.4,0,0,0,0,0,1,1,5,..Y,18.02,2,0,164,8,-0.16,-0.26,18.14,2,1,164,8,0.24,0.06,17.77,2,2,209,3,-0.06,0.11,16.39,2,3,209,4,0.02,0.05,15.06,2,7,209,,-0.08,0.01,8.823287128209196E-5
119.277666667,9.94302777778,3.9E-5,0999-0160694,,119.277631,9.943012,37,52,1974.0,0,0,0,0,0,0,1,5,..Y,15.36,1,0,485,7,0.09,-0.08,14.63,1,1,485,2,-0.09,0.17,17.14,1,2,703,8,-0.01,-0.02,15.99,1,3,703,5,-0.06,-0.08,14.17,1,9,703,,0.04,-0.01,3.851162405067608E-5
119.531916667,11.6128055556,5.72E-4,1016-0151492,,119.532223,11.613292,124,89,1974.0,0,0,0,0,0,2,1,5,...,16.29,1,0,485,8,0.1,-0.16,15.95,1,1,485,9,0.33,0.16,16.16,1,2,703,6,0.02,-0.23,15.92,1,3,703,3,-0.25,0.09,15.75,1,9,703,,-0.23,0.12,5.715465610609503E-4
119.695791667,27.0876666667,3.39E-4,1170-0180337,,119.696134,27.087814,110,31,1979.6,8,6,9,3,1,1,0,5,..Y,17.16,1,0,311,8,-0.08,0.02,15.47,2,1,311,3,0.09,-0.01,16.99,2,2,430,2,-0.11,0.02,15.13,2,3,430,9,-0.09,-0.06,14.44,2,7,430,,0.16,0.01,3.3852551347352E-4
120.2845,44.0195,5.9E-5,1340-0193878,,120.284448,44.019545,179,29,1979.3,2,4,8,6,1,2,0,5,..Y,19.15,1,0,209,3,0.22,0.02,18.82,1,1,209,6,-0.26,-0.04,20.51,1,2,258,8,-0.16,-0.03,19.67,1,3,258,3,0.12,0.04,18.76,1,7,258,,0.05,-0.02,5.850866031205902E-5
120.520333333,10.1110277778,6.16E-4,1001-0156295,,120.52002,10.110495,87,54,1974.0,0,0,0,0,0,1,1,5,...,18.63,1,0,485,2,0.18,-0.13,18.04,1,1,485,1,-0.01,0.12,18.42,1,2,703,1,0.09,-0.09,18.72,1,3,703,4,0.0,0.01,17.96,1,9,703,,-0.28,0.06,6.156330723898804E-4
121.303708333,-1.18716666667,6.1E-5,0888-0159827,,121.303689,-1.187109,64,91,1976.0,0,0,0,0,0,1,1,4,..Y,19.25,1,0,605,8,-0.12,-0.18,18.73,2,1,605,4,0.01,0.12,18.57,1,2,847,7,-0.04,0.12,17.87,1,3,847,2,0.13,-0.08,,,,,,,,6.081980997274805E-5
121.360875,75.5736666667,2.8E-5,1655-0053741,,121.360984,75.573673,64,203,1980.8,-8,4,8,2,7,1,3,5,..Y,17.36,1,0,18,0,0.08,0.21,15.17,1,1,18,4,-0.09,-0.2,16.3,1,2,36,9,0.06,-0.28,15.1,1,3,36,6,-0.06,0.0,15.22,1,7,36,,-0.02,0.25,2.788446479433526E-5
121.32575,61.7399166667,1.02E-4,1517-0167168,,121.325853,61.740006,118,66,1978.7,10,-6,9,4,2,1,1,5,...,20.09,2,0,90,10,-0.18,0.07,19.68,2,1,90,2,0.16,-0.06,19.66,1,2,123,7,-0.02,-0.02,19.64,2,3,124,5,0.08,-0.08,18.63,2,7,123,,-0.06,0.07,1.01777890232751E-4
121.608083333,59.5185833333,1.35E-4,1495-0180196,,121.60787,59.518664,139,98,1976.2,0,0,0,0,0,3,2,5,..Y,17.04,2,0,90,4,-0.25,-0.23,15.66,2,1,90,7,-0.02,-0.14,16.49,2,2,124,4,0.2,-0.02,15.85,2,3,124,5,0.33,0.23,15.99,2,7,124,,-0.29,0.14,1.3497254228567353E-4
121.790083333,-5.68719444444,6.7E-5,0843-0170490,,121.790023,-5.687164,57,55,1974.1,0,0,0,0,0,1,1,5,..Y,18.29,2,0,665,7,0.06,0.01,17.54,3,1,665,9,-0.18,-0.13,18.99,2,4,775,8,0.12,0.15,17.89,2,5,775,5,-0.02,-0.08,16.53,2,8,775,,-0.01,0.01,6.731410305388936E-5
122.165291667,49.8434722222,5.18E-4,1398-0194122,,122.165934,49.843784,80,59,1981.0,-16,2,9,3,2,0,0,3,...,,,,,,,,17.03,2,1,164,2,0.01,-0.02,17.28,2,2,209,8,0.06,-0.05,16.27,2,3,209,3,-0.08,0.05,,,,,,,,5.18447498835052E-4
122.06475,-7.85275,3.5E-5,0821-0213522,,122.064725,-7.852775,57,75,1974.1,0,-8,9,1,2,0,0,5,...,19.17,2,0,665,7,-0.03,0.0,18.71,3,1,665,4,0.02,-0.03,17.7,2,4,775,8,-0.06,-0.03,16.71,2,5,775,5,0.07,0.11,16.79,2,8,775,,-0.02,-0.07,3.518995616508361E-5
122.236041667,40.8791388889,7.3E-5,1308-0192865,,122.235953,40.879167,55,97,1979.4,0,0,0,0,0,1,2,5,..Y,19.02,1,0,209,8,-0.01,-0.24,18.42,1,1,209,8,-0.1,0.1,18.08,1,2,312,6,-0.06,-0.11,16.61,1,3,312,8,0.18,-0.03,18.67,1,7,312,,-0.03,0.25,7.269557226282551E-5
