#  N           MDJ            Flux      Flux_Err       Index       IdxErr      UpperLimit     TS_VALUE     Prefactor    Pref_Err      T_START    T_STOP       NPRED
# Source: RBPLJ0221+2518, start time: 493776269, integration time: 3628800
     7   5.74780031E+04   1.294936E-10 2.5431E-09   3.746266E-01 4.0681E+00   2.960083E-09    1.165E-02   4.008319E-15 9.9512E+00    479261069  482889869   4.263E-01
     8   5.75200031E+04   1.871372E-12 3.6535E-10   7.550227E-01 3.5076E+02   1.826239E-09   -2.318E-03   2.907027E-17 1.7084E+00    482889869  486518669   4.918E-03
     9   5.75620031E+04   1.684989E-11 4.2084E-09   7.100152E-01 2.3368E+01   2.327670E-09   -1.536E-02   2.887882E-16 5.7689E+00    486518669  490147469   4.842E-02
    10   5.76040031E+04   3.970876E-13 6.6279E-11   4.529263E-01 6.3424E+01   1.534996E-09   -9.802E-04   1.100605E-17 2.9085E-01    490147469  493776269   1.259E-03
     1   5.76460031E+04   1.552219E-12 1.3998E-10   6.617140E-01 1.1041E+01   1.814211E-09   -1.530E-03   2.944556E-17 3.3234E-01    493776269  497405069   4.902E-03
     2   5.76880031E+04   3.051976E-12 3.0173E-10   7.924335E-01 1.3273E+01   1.486021E-09   -3.659E-03   4.358157E-17 5.6262E-01    497405069  501033869   8.904E-03
     3   5.77300031E+04   7.192960E-09 1.0489E-08   1.498964E+00 1.4058E+00   1.170895E-08    6.484E-01   1.604589E-14 6.4720E+00    501033869  504662669   1.574E+01
     4   5.77720031E+04   4.452850E-12 9.1793E-11   2.738691E-01 1.6354E+01   2.445017E-09   -1.262E-02   1.537495E-16 4.7034E-01    504662669  508291469   1.682E-02
     5   5.78140031E+04   4.563179E-12 3.3547E-10   8.015395E-01 3.0633E+01   2.305069E-09   -4.070E-03   6.381895E-17 9.1641E-01    508291469  511920269   1.374E-02
     6   5.78560031E+04   4.912682E-12 4.0842E-10   8.374459E-01 2.2861E+01   1.665542E-09   -5.065E-03   6.322019E-17 8.6366E-01    511920269  515549069   1.316E-02
     7   5.78980031E+04   4.795805E-13 1.0291E-10   1.894794E-01 8.0586E+01   1.116577E-09   -1.748E-03   1.755684E-17 4.4716E-01    515549069  519177869   1.644E-03
     8   5.79400031E+04   4.440186E-12 4.1287E-10   4.974216E-01 1.0968E+01   2.415066E-09   -2.986E-03   1.145911E-16 1.2750E+00    519177869  522806669   1.421E-02
     9   5.79820031E+04   4.473488E-11 4.4877E-09   1.297288E+00 3.9053E+00   3.061263E-09   -1.118E-02   1.759260E-16 1.9556E+00    522806669  526435469   1.152E-01
    10   5.80240031E+04   1.274352E-08 5.6380E-09   1.540801E+00 2.5586E+00   1.275265E-08    2.198E+00   2.521170E-14 1.9121E+01    526435469  530064269   2.664E+01
