#Name ranking RA DEC Semi_major Semi_minor Flux Var
3FGL J1549.4-4832,41.3714509039,237.375,-48.5384,0.1308,0.1027,5.61709e-08,31.0826
3FGL J0609.2+2051c,40.6062281362,92.3186,20.8629,0.067,0.0638,1.63831e-08,33.2846
3FGL J2058.0+4347,40.0919950578,314.503,43.7949,0.1994,0.1614,9.40881e-08,43.0825
3FGL J1539.2-3324,40.0213905449,234.823,-33.4142,0.0372,0.0347,2.80434e-09,57.8741
3FGL J2058.3+3729,39.94066325,314.581,37.4893,0.1298,0.0954,3.71551e-08,41.8187
3FGL J2356.9+6812,39.9080432674,359.239,68.2148,0.1645,0.1163,5.05022e-08,47.4948
3FGL J1624.8-4233,39.8316570432,246.2,-42.5662,0.153,0.1004,3.89221e-08,49.3863
3FGL J1058.5-6106c,39.660198066,164.644,-61.1101,0.1352,0.1211,4.6371e-08,43.9925
3FGL J1814.0-1757c,39.5160512504,273.514,-17.9612,0.0971,0.0608,1.46367e-08,50.0729
3FGL J1335.2-4056,39.3952298416,203.808,-40.9354,0.1159,0.088,2.50316e-08,50.4278
3FGL J2035.8+4902,39.22216425,308.958,49.0467,0.0562,0.0481,7.51817e-09,44.3048
3FGL J1419.1-5534,38.9171106251,214.784,-55.5769,0.231,0.0998,5.10324e-08,55.2315
3FGL J1946.4-5403,38.706911811,296.614,-54.057,0.0633,0.0522,1.01247e-08,39.6856
3FGL J2039.4+4111,38.3952136784,309.854,41.1982,0.2001,0.0997,5.30141e-08,45.3918
3FGL J2035.6+3146,38.116620254,308.908,31.7703,0.1028,0.0839,2.27573e-08,45.3835
3FGL J1225.9+2953,38.0759022982,186.496,29.8902,0.054,0.0489,5.44197e-09,58.0426
3FGL J1750.9-2220,37.9987444012,267.743,-22.3448,0.1341,0.121,4.41097e-08,43.9136
3FGL J0940.6-7609,37.9926420883,145.164,-76.1608,0.0973,0.0843,2.03004e-08,48.2263
3FGL J1900.3+0411c,37.8221731774,285.098,4.1925,0.2026,0.0682,3.97946e-08,41.2568
3FGL J1758.8-2346,37.6760510484,269.707,-23.7833,0.0573,0.053,8.59971e-09,41.7986
3FGL J0605.0-0000,37.6439145611,91.2715,-0.0089,0.0539,0.0481,5.91044e-09,51.8751
3FGL J0921.6+2339,37.4788632034,140.416,23.6555,0.0453,0.0427,3.89374e-09,58.4919
3FGL J1630.3-6126,37.0744961813,247.584,-61.4358,0.1889,0.1437,3.89472e-08,81.1779
3FGL J1917.1-3024,37.0654994903,289.289,-30.4166,0.0908,0.0763,1.75094e-08,46.0742
3FGL J2114.0+5239,36.9947660721,318.524,52.6523,0.0686,0.0599,8.40221e-09,56.8391
3FGL J1654.0-4617,36.853644227,253.501,-46.2965,0.0489,0.0406,4.5613e-09,50.3938
3FGL J1801.6-2213,36.8045087562,270.4,-22.2198,0.0548,0.0398,6.2924e-09,40.0773
3FGL J1720.7+0711,36.6995799139,260.191,7.1891,0.0914,0.0729,1.74294e-08,44.076
3FGL J1430.8-4434,36.4691265674,217.713,-44.5687,0.0691,0.068,1.12127e-08,48.0121
3FGL J0708.7+1747,36.1967188363,107.196,17.7941,0.0656,0.0545,7.59697e-09,53.5154
3FGL J0559.8+3042,36.1881476395,89.9622,30.7153,0.0523,0.0433,6.60223e-09,38.9955
3FGL J0535.7-0617c,36.1268222643,83.9349,-6.2905,0.0992,0.0888,2.42762e-08,41.1836
3FGL J1803.3-6706,36.0160550018,270.843,-67.116,0.0758,0.0595,1.18684e-08,42.9973
3FGL J1411.8-5743,35.9763280626,212.974,-57.7172,0.1014,0.0872,2.32337e-08,43.0132
3FGL J1210.1-2742,35.670452726,182.546,-27.7143,0.1212,0.114,1.75543e-08,88.2029
3FGL J1758.8-2402,35.6425863255,269.705,-24.0367,0.0772,0.0713,1.1241e-08,54.8305
3FGL J0941.0+6151,34.8851623979,145.275,61.866,0.0775,0.0758,1.21752e-08,52.8791
3FGL J1644.6-0911,34.8557148736,251.174,-9.1856,0.0794,0.0733,1.65492e-08,38.5097
3FGL J1817.3-3033,34.57515797,274.342,-30.5522,0.095,0.0886,1.61128e-08,56.7414
3FGL J0923.8-5154,34.3951215093,140.965,-51.904,0.1329,0.1156,4.27251e-08,38.8549
3FGL J1855.6+0753,34.3437583097,283.911,7.8834,0.1683,0.143,8.37784e-08,30.9946
3FGL J0659.2-0439c,34.2325003531,104.802,-4.6526,0.1004,0.0845,2.19726e-08,41.5237
3FGL J0611.5+1957,33.3605236007,92.899,19.9602,0.0996,0.0838,1.88454e-08,46.4173
3FGL J1845.5-2524,33.1964312015,281.387,-25.4096,0.1085,0.0808,2.26046e-08,40.447
3FGL J1943.8+2518,33.0842565251,295.971,25.3031,0.1228,0.0886,2.79347e-08,40.4817
3FGL J1843.0-0359c,32.9688334329,280.762,-3.9892,0.1197,0.0792,1.77644e-08,55.2742
3FGL J0225.8+6159,32.6028562948,36.4722,61.987,0.0949,0.0821,1.70926e-08,46.6881
3FGL J1249.1-2808,32.3721910672,192.293,-28.1436,0.0748,0.0616,9.40308e-09,49.835
3FGL J1351.8-1524,32.3514765492,207.96,-15.4066,0.0894,0.0843,1.44419e-08,53.0379
3FGL J1232.5-3720,32.2837439335,188.137,-37.3419,0.0693,0.0563,7.00377e-09,56.4994
3FGL J0423.5+5442,31.9823277509,65.8996,54.7058,0.1499,0.1117,2.72017e-08,61.847
3FGL J0855.4+7142,31.8939243106,133.861,71.7123,0.1031,0.0943,1.26537e-08,76.9857
3FGL J1625.6-2058,31.5478697713,246.422,-20.9788,0.1034,0.0942,2.44625e-08,39.463
3FGL J1054.7-6006,31.508343499,163.697,-60.1107,0.0995,0.0773,1.84159e-08,41.3414
3FGL J0158.6+0102,31.4741005188,29.6732,1.041,0.072,0.0664,1.06911e-08,44.216
3FGL J1834.8-0630c,31.3988014396,278.713,-6.5107,0.08,0.0785,1.71962e-08,36.0238
3FGL J1417.7-5026,30.9659234181,214.43,-50.4396,0.1057,0.0963,2.42467e-08,40.8397
3FGL J1613.4-4222,30.8418951448,243.366,-42.3738,0.1154,0.1029,2.57754e-08,44.6382
3FGL J1231.6-5113,30.781345003,187.902,-51.221,0.1053,0.092,2.0016e-08,46.8032
3FGL J0239.4+1326,30.565850731,39.8685,13.4428,0.0756,0.0677,9.62586e-09,51.0573
3FGL J1753.6-4447,30.4988934584,268.404,-44.793,0.08,0.0633,1.18245e-08,41.0342
3FGL J0533.8-3754,30.4349938364,83.4635,-37.9053,0.0948,0.0521,8.22068e-09,57.4462
3FGL J1643.6-5002,30.2853541149,250.914,-50.0393,0.1326,0.0952,2.35475e-08,51.0056
3FGL J1632.8+3838,30.236461277,248.202,38.6477,0.0916,0.0786,2.33658e-08,29.2697
3FGL J0802.3-0941,30.045497049,120.59,-9.696,0.0652,0.0579,9.93027e-09,35.8834
3FGL J2014.5+5246,29.986058635,303.649,52.769,0.0822,0.0712,1.12449e-08,49.0303
3FGL J0834.5-4825,29.8301255537,128.634,-48.4224,0.1427,0.1181,2.98247e-08,52.9545
3FGL J2305.8+1658,29.8062985,346.473,16.9775,0.1215,0.1134,1.9813e-08,65.1175
3FGL J2011.1+4203,29.5502199284,302.798,42.0556,0.1265,0.1199,3.43895e-08,40.9444
3FGL J0008.7+6558,29.2217101332,2.1913,65.9677,0.1188,0.0973,2.48128e-08,42.767
3FGL J0847.4-4327,29.0322158642,131.863,-43.4587,0.1826,0.1095,3.81645e-08,47.7843
3FGL J1101.3-6032,29.0042381405,165.33,-60.5419,0.0803,0.058,1.03738e-08,40.909
3FGL J1801.5-7825,28.9599204819,270.388,-78.4243,0.1616,0.156,2.58007e-08,88.8961
3FGL J0746.4-0225,28.9598243722,116.618,-2.4221,0.0751,0.0601,6.86583e-09,59.8091
3FGL J1754.0-3321,28.9017133937,268.518,-33.3634,0.1329,0.115,2.14639e-08,64.6527
3FGL J0539.9-7553,28.675749914,84.9851,-75.8837,0.0923,0.0711,1.33497e-08,44.2859
3FGL J1921.6+1934,28.6010848983,290.407,19.5813,0.1332,0.1066,3.02067e-08,42.2367
3FGL J0537.4+3604c,28.5547182152,84.3505,36.0747,0.0802,0.0665,1.68224e-08,28.4404
3FGL J2033.3+4348c,28.5389376354,308.338,43.8118,0.0739,0.0632,1.06321e-08,39.3848
3FGL J1651.5-4626,28.3381839203,252.898,-46.434,0.0596,0.0466,6.27379e-09,39.4116
3FGL J2150.5-1754,28.2511421598,327.64,-17.9106,0.1156,0.1133,1.94569e-08,59.7449
3FGL J1859.6+0102,28.0825048307,284.915,1.0354,0.1535,0.1282,2.53027e-08,68.6145
3FGL J0838.9-4056c,28.073050544,129.745,-40.9378,0.1976,0.1439,4.68086e-08,53.5749
3FGL J1950.2+1215,28.0714250716,297.559,12.2551,0.1652,0.1278,3.71319e-08,50.1427
3FGL J0829.8-5239,27.8678373401,127.468,-52.6586,0.1083,0.0993,2.35644e-08,39.9552
3FGL J2028.5+4040c,27.6622371723,307.135,40.677,0.1434,0.0926,2.36525e-08,48.7888
3FGL J0200.3-4108,27.2658781871,30.0799,-41.1452,0.0517,0.0473,4.47403e-09,46.819
3FGL J0716.0-4525,26.8537247615,109.011,-45.4221,0.0768,0.0709,1.20097e-08,38.2498
3FGL J2035.0+3634,26.6848193705,308.758,36.5814,0.0515,0.0449,3.68667e-09,52.5816
3FGL J1619.1+7538,26.6269784146,244.799,75.6414,0.0438,0.04,2.9959e-09,48.9191
3FGL J0221.1+6059,26.6035055248,35.2994,60.9969,0.2322,0.1345,5.6048e-08,46.5707
3FGL J0725.8-3532,26.5831137829,111.459,-35.5373,0.0773,0.0678,1.22943e-08,35.6011
3FGL J2117.6+3725,26.5227943934,319.421,37.4256,0.1128,0.0864,1.62603e-08,49.9416
3FGL J1544.1-2555,26.4246469384,236.028,-25.9205,0.1278,0.0873,1.81838e-08,50.9355
3FGL J2135.6+5742,26.367383831,323.901,57.7131,0.1472,0.1115,2.76561e-08,49.1597
3FGL J1904.9+0818,26.2728721108,286.243,8.306,0.1069,0.0792,1.4535e-08,48.0778
3FGL J0826.3-5056,26.230280449,126.589,-50.9478,0.0826,0.071,9.56357e-09,50.5325
3FGL J2118.3+5751,26.2111702997,319.588,57.8626,0.1283,0.0909,1.79248e-08,53.5762
3FGL J1649.6-3007,26.0780583001,252.42,-30.1293,0.1209,0.0959,1.80145e-08,52.7288
3FGL J0810.5-5214,25.9637106455,122.63,-52.2473,0.1355,0.106,2.32391e-08,50.4131
3FGL J2212.5+0703,25.9092333089,333.147,7.0598,0.0964,0.0829,1.13186e-08,57.47
3FGL J1740.5-2642,25.7570410497,265.137,-26.7115,0.0926,0.0758,1.69935e-08,33.4228
3FGL J2237.9+6320,25.7528105421,339.482,63.334,0.1005,0.0921,1.73357e-08,43.1976
3FGL J2144.6+6606,25.7370269331,326.163,66.1037,0.0967,0.0846,1.51438e-08,43.6787
3FGL J1944.1+3919,25.6582328403,296.039,39.3246,0.0781,0.0657,7.47951e-09,55.2993
3FGL J0605.9+2039c,25.6286976632,91.4769,20.6528,0.1056,0.085,1.42913e-08,50.5694
3FGL J0859.3-4732,25.6211635096,134.847,-47.5492,0.1238,0.0894,2.31645e-08,38.4577
3FGL J1736.0-2701,25.5329706612,264.019,-27.0201,0.0846,0.0813,1.43485e-08,38.4509
3FGL J0748.8-2208,25.3325036495,117.202,-22.1347,0.1219,0.0873,2.13528e-08,39.6635
3FGL J2048.8+4436,25.31315353,312.224,44.6082,0.1786,0.1236,2.82552e-08,62.1295
3FGL J1829.2+2731,25.2389145816,277.313,27.5254,0.1308,0.1148,2.0981e-08,56.747
3FGL J1129.0+3758,25.2186866756,172.253,37.9716,0.0622,0.0573,6.30981e-09,44.7509
3FGL J0544.7+2239,25.0339508521,86.1758,22.6572,0.1545,0.1188,3.85458e-08,37.4496
3FGL J0327.4+5828c,24.3288846012,51.8689,58.477,0.1341,0.1106,2.13964e-08,52.9805
3FGL J1808.3-3357,24.2196563501,272.097,-33.9632,0.0921,0.0802,1.10448e-08,50.8853
3FGL J1659.0-0142,24.0922069532,254.774,-1.7021,0.0982,0.0835,1.09683e-08,56.5831
3FGL J1200.4+0202,24.0683331259,180.111,2.0418,0.0681,0.0644,5.94376e-09,55.7915
3FGL J1404.7-5844,23.9440306399,211.191,-58.7395,0.0629,0.0534,6.44456e-09,39.2054
3FGL J2237.5-8326,23.6477906981,339.391,-83.4372,0.1114,0.1039,1.6258e-08,52.89
3FGL J0517.1+2628c,23.6189222282,79.2915,26.4788,0.1216,0.1082,1.96294e-08,49.7352
3FGL J1902.6+0655,23.5998121799,285.657,6.9318,0.0811,0.0552,1.01717e-08,32.6306
3FGL J1816.0-6407,23.4769189466,274.002,-64.1333,0.1225,0.0943,1.66258e-08,51.2455
3FGL J1944.0-0535,23.1230639556,296.0,-5.5906,0.1074,0.0868,1.32274e-08,51.197
3FGL J1704.4-0528,23.076131656,256.121,-5.4781,0.0892,0.0619,9.60751e-09,41.6637
3FGL J1958.6+3844,22.9794595875,299.674,38.7454,0.203,0.1618,3.56782e-08,66.4601
3FGL J0749.0+4459,22.977037127,117.265,44.9868,0.121,0.0917,1.061e-08,75.4891
3FGL J2047.9-3119,22.8418249961,311.984,-31.3243,0.1162,0.0787,1.48218e-08,44.2752
3FGL J1119.8-2647,22.8131676613,169.971,-26.7904,0.0803,0.0726,7.72683e-09,54.0737
3FGL J0254.2+5903,22.7917344593,43.5587,59.0525,0.1207,0.0956,2.29203e-08,36.0472
3FGL J0127.5+5634,22.7724380013,21.8942,56.5686,0.118,0.1055,1.65251e-08,53.8951
3FGL J0948.8-4243,22.6372348649,147.204,-42.7211,0.1027,0.0893,1.63182e-08,39.9689
3FGL J2200.0-6930,22.6303518537,330.024,-69.5036,0.1275,0.081,1.79066e-08,41.0037
3FGL J0740.6-5230,22.5419191267,115.162,-52.5042,0.0887,0.0732,1.23144e-08,37.3388
3FGL J2247.2-0004,22.3996200673,341.812,-0.0718,0.0665,0.0551,5.32729e-09,48.4013
3FGL J0039.3+6256,22.0696501714,9.8342,62.9415,0.0562,0.0544,3.66462e-09,57.843
3FGL J0704.1-1043,22.0660228813,106.035,-10.7218,0.2103,0.1113,3.95777e-08,40.9975
3FGL J2228.5-1636,21.9559903065,337.149,-16.6017,0.1004,0.0956,1.33411e-08,49.6254
3FGL J1130.7-7800,21.9291769493,172.682,-78.01,0.0741,0.0645,7.0593e-09,46.6432
3FGL J2210.1+5925,21.7959690552,332.526,59.4212,0.2073,0.1658,4.28457e-08,54.9292
3FGL J0032.5+3912,21.7301593343,8.1464,39.2131,0.0884,0.0829,1.42155e-08,35.1931
3FGL J0928.3-5255,21.7242663149,142.085,-52.9234,0.0763,0.0749,8.36701e-09,46.6156
3FGL J1025.9-5930,21.6713048809,156.475,-59.5127,0.1517,0.0905,2.09746e-08,44.563
3FGL J1221.5-0632,21.2376624485,185.378,-6.55,0.0958,0.0727,8.84422e-09,52.5408
3FGL J1628.4-4546,21.0601222983,247.116,-45.7778,0.2631,0.1933,6.42712e-08,52.3537
3FGL J0733.3+5904,21.0401783045,113.328,59.0668,0.1417,0.1086,1.36656e-08,74.4337
3FGL J1438.6-4209,21.0185663397,219.669,-42.1607,0.1025,0.0876,1.75305e-08,33.8211
3FGL J0641.1+1004,20.8806671987,100.286,10.0833,0.1813,0.1476,3.86632e-08,45.4026
3FGL J1624.2-3957,20.7977667559,246.066,-39.9566,0.1333,0.1178,3.15978e-08,32.4702
3FGL J1934.2+6002,20.7879525579,293.55,60.0399,0.072,0.0563,7.42057e-09,35.6751
3FGL J1527.0-3804,20.7085031978,231.754,-38.0803,0.0868,0.0802,1.06395e-08,42.567
3FGL J0359.7+7649,20.4868144305,59.935,76.8313,0.0721,0.0605,5.17972e-09,54.2012
3FGL J1701.3-5216,20.2987477726,255.343,-52.2694,0.1375,0.0957,1.92397e-08,43.6149
3FGL J0541.1+3553,20.0734660178,85.2775,35.8975,0.136,0.0963,2.34851e-08,35.1678
3FGL J1542.4-5911,19.9472471559,235.622,-59.1982,0.1941,0.1425,3.09446e-08,56.013
3FGL J0221.8+6138c,19.7701592913,35.4729,61.6414,0.1088,0.0731,1.11747e-08,44.2051
3FGL J2102.8+4704,19.6883310953,315.724,47.0695,0.0946,0.0716,9.21059e-09,45.4857
3FGL J1200.9-1432,19.6556954077,180.243,-14.5394,0.1084,0.0885,1.08916e-08,54.3899
3FGL J2005.7-8241,19.4512869049,301.438,-82.699,0.1296,0.1147,1.34529e-08,67.5227
3FGL J0747.5-4927,19.3465489516,116.89,-49.4584,0.0924,0.0735,1.04098e-08,39.6524
3FGL J1951.3+6909,19.0962581137,297.833,69.1557,0.1179,0.1157,1.73671e-08,47.1214
3FGL J1002.5-5709,19.0702691727,150.646,-57.1629,0.1442,0.1009,2.76361e-08,31.5418
3FGL J2142.7+1957,18.9967612637,325.682,19.9575,0.0679,0.0601,6.47163e-09,37.6323
3FGL J1024.4-4545,18.9076744446,156.104,-45.7517,0.0608,0.0492,4.58274e-09,38.7732
3FGL J0626.8+1743,18.8311207573,96.7115,17.7317,0.2067,0.1449,3.60977e-08,49.0857
3FGL J0006.6+4618,18.6589198758,1.6512,46.3054,0.1419,0.1148,1.95598e-08,48.8199
3FGL J0437.7-7330,18.6492459142,69.439,-73.5149,0.0916,0.0734,7.22524e-09,54.5193
3FGL J1256.1-5703,18.6408869103,194.045,-57.0504,0.1762,0.1512,3.05467e-08,51.0752
3FGL J1727.7-2637,18.5931816624,261.946,-26.6251,0.2612,0.1769,5.18001e-08,52.1044
3FGL J0540.0+1208,18.4198228167,85.0022,12.1482,0.0723,0.0643,5.55991e-09,48.3857
3FGL J2026.4+4709,18.2845374555,306.6,47.1623,0.1403,0.1008,1.66558e-08,48.7739
3FGL J1740.8-1933,18.1055355236,265.213,-19.5652,0.1077,0.0865,1.07152e-08,49.4532
3FGL J0609.7-1841,17.9862622497,92.4261,-18.6933,0.1037,0.0906,8.59047e-09,61.7989
3FGL J1132.0-4736,17.6594463132,173.012,-47.602,0.081,0.0669,9.43238e-09,31.8725
3FGL J1757.8-3126,17.5766928665,269.47,-31.4458,0.1164,0.1027,1.71265e-08,38.5426
3FGL J1525.8-0834,17.571070056,231.47,-8.5792,0.0789,0.065,6.6327e-09,42.6823
3FGL J1234.7-0437,17.4973008653,188.697,-4.6215,0.1222,0.0802,1.13e-08,47.6745
3FGL J1259.3-8151,17.3763206579,194.835,-81.8606,0.1082,0.0951,1.27921e-08,43.911
3FGL J1420.9-4615,17.2969708455,215.243,-46.2549,0.1646,0.1199,2.60005e-08,41.2466
3FGL J1842.2+2742,17.2851944698,280.563,27.7026,0.0794,0.0639,7.11946e-09,38.6989
3FGL J1351.1-2743,17.2771694788,207.793,-27.7203,0.0982,0.0817,8.89041e-09,48.9817
3FGL J1445.7-5925,17.025939909,221.447,-59.4278,0.1548,0.1249,2.59098e-08,39.9144
3FGL J0014.3-0455,16.9804257448,3.5858,-4.9196,0.1272,0.1081,1.34881e-08,54.3825
3FGL J1747.3+0324,16.7515701045,266.846,3.4129,0.1391,0.0891,1.62024e-08,40.256
3FGL J1220.0-2502,16.7127340743,185.011,-25.0436,0.0916,0.0847,7.90241e-09,51.5486
3FGL J0857.6-4258,16.6397862988,134.409,-42.9824,0.1885,0.1386,2.25217e-08,60.6417
3FGL J0557.7-0720,16.594690769,89.4499,-7.3403,0.0718,0.057,6.45392e-09,33.0594
3FGL J0839.6-4133,16.53819357,129.92,-41.5555,0.1698,0.1513,2.81874e-08,47.3542
3FGL J2131.1-6625,16.506741754,322.791,-66.4169,0.1073,0.0928,9.86635e-09,52.3362
3FGL J1919.0+0452,16.3891811104,289.761,4.8739,0.1867,0.1421,3.13406e-08,43.5851
3FGL J0758.6-1451,16.1331447141,119.656,-14.8661,0.0775,0.0709,7.20971e-09,38.6277
3FGL J0545.6+6019,15.9776987808,86.4153,60.3219,0.0544,0.0445,3.37978e-09,35.953
3FGL J2043.8-4801,15.9236945416,310.95,-48.0206,0.0777,0.0753,8.31635e-09,35.1947
3FGL J1758.8-4108,15.9224266154,269.713,-41.1362,0.0681,0.064,4.16711e-09,52.318
3FGL J1213.9-4412,15.7233037855,183.486,-44.2155,0.1024,0.0909,9.55966e-09,48.0967
3FGL J1120.6+0713,15.5992185353,170.172,7.2235,0.0729,0.0677,3.45582e-09,69.9872
3FGL J1231.6+4825,15.5284400466,187.908,48.4179,0.0988,0.0886,9.62179e-09,44.3826
3FGL J1646.9-1332,15.5090272575,251.748,-13.5478,0.1012,0.0771,9.06013e-09,41.9599
3FGL J0737.8-8245,15.4497997722,114.462,-82.761,0.0553,0.0467,2.99953e-09,41.7889
3FGL J1040.5-5926c,15.3773565,160.137,-59.4335,0.0954,0.0829,1.08527e-08,35.2044
3FGL J1209.9+7607,15.3388406922,182.477,76.1245,0.0821,0.0786,7.5355e-09,41.2663
3FGL J1016.5-6034,15.3310903664,154.135,-60.5764,0.2189,0.1706,3.63049e-08,49.543
3FGL J2333.0-5525,15.2368716703,353.264,-55.4265,0.0834,0.0754,7.13208e-09,42.2053
3FGL J1701.1-4930,15.2365689914,255.286,-49.5145,0.132,0.1045,1.35373e-08,48.7746
3FGL J2018.6+4213,15.1118521019,304.675,42.2304,0.2121,0.112,3.1369e-08,35.9522
3FGL J1557.0-4225,15.0046809722,239.264,-42.4218,0.2643,0.1644,4.25304e-08,48.1589
3FGL J1258.4+2123,14.9816398405,194.618,21.386,0.1299,0.1061,1.49768e-08,43.3125
3FGL J0847.2-6936,14.9797207355,131.808,-69.613,0.1491,0.1048,1.43298e-08,51.316
3FGL J0004.2+6757,14.9387121053,1.0551,67.9593,0.1015,0.0896,1.22596e-08,34.8146
3FGL J2026.8+4003,14.8671271361,306.716,40.0526,0.2278,0.1117,2.13268e-08,55.7261
3FGL J0149.6+4846,14.7096188417,27.4211,48.7693,0.1102,0.1002,1.42896e-08,35.7093
3FGL J0748.7-5116,14.5587879982,117.178,-51.2795,0.1101,0.0928,1.10947e-08,42.1207
3FGL J1458.7-2120,14.4969979481,224.688,-21.3346,0.1017,0.0838,1.09781e-08,35.3561
3FGL J2053.1+6027,14.4889094695,313.288,60.4582,0.1645,0.1232,1.87877e-08,49.1007
3FGL J1628.1-5740,14.4487144293,247.034,-57.6754,0.1453,0.099,1.77485e-08,36.789
3FGL J1808.4-3519,14.4324070283,272.101,-35.3291,0.0957,0.0937,1.42966e-08,28.4385
3FGL J0516.6+1012,14.4161604041,79.1702,10.2062,0.08,0.0638,6.353e-09,36.3858
3FGL J1641.5-2856,14.3049195299,250.392,-28.948,0.1681,0.1098,1.84324e-08,45.0012
3FGL J0937.1-4544c,14.2646502872,144.292,-45.7438,0.1807,0.1285,2.02939e-08,51.275
3FGL J1719.2-2433,14.0568842156,259.819,-24.5514,0.1999,0.1598,3.55224e-08,39.7124
3FGL J0345.3+3236,14.0268395119,56.3499,32.6015,0.1301,0.1012,1.0666e-08,54.3956
3FGL J1949.6+2355,13.8818674704,297.41,23.925,0.1033,0.0979,1.46851e-08,30.0333
3FGL J0556.2+3933,13.8782074335,89.0576,39.5502,0.2355,0.1918,3.73874e-08,52.6741
3FGL J2144.6-5640,13.8311272834,326.155,-56.6796,0.0838,0.0757,7.93626e-09,34.7321
3FGL J0318.1+0252,13.7876229818,49.5362,2.8695,0.0886,0.0609,4.65389e-09,50.2197
3FGL J0638.4+5704,13.7053117001,99.605,57.0743,0.1561,0.1369,1.49086e-08,61.7177
3FGL J0432.5+0539,13.6946018997,68.1362,5.6609,0.1663,0.1373,1.96061e-08,50.1038
3FGL J1702.1-2524,13.6561501036,255.53,-25.4128,0.0876,0.0648,9.76858e-09,24.9302
3FGL J0330.6+0437,13.6064666316,52.6652,4.6256,0.1066,0.0847,6.2594e-09,61.66
3FGL J1857.9+7319,13.4970358095,284.49,73.3266,0.1217,0.0996,1.38935e-08,36.9936
3FGL J1821.9+6636,13.4510022137,275.477,66.6006,0.0914,0.0669,7.86247e-09,32.8638
3FGL J1533.8-5231,13.418674361,233.473,-52.5326,0.0551,0.0476,2.21154e-09,49.9946
3FGL J0742.7-3110,13.3856547287,115.694,-31.1739,0.1344,0.1165,1.54571e-08,42.5977
3FGL J2139.5+3919,13.3229862783,324.897,39.3238,0.1654,0.1302,2.07496e-08,43.4398
3FGL J1820.4-3217,13.2487666852,275.103,-32.286,0.1574,0.1101,1.55995e-08,46.2388
3FGL J1703.6-2850,13.1418713433,255.924,-28.8477,0.0854,0.0773,1.014e-08,26.8785
3FGL J1325.2-5411,13.1297272052,201.314,-54.1859,0.1042,0.0911,1.2357e-08,31.6868
3FGL J1412.3-6635,13.087228972,213.093,-66.5974,0.1491,0.1166,1.49318e-08,47.8699
3FGL J0752.6-1629,13.069215362,118.152,-16.4892,0.1047,0.0787,8.03989e-09,42.0795
3FGL J2125.8+5832,12.9923465398,321.461,58.549,0.1446,0.083,8.31518e-09,58.9131
3FGL J1809.0+3517,12.9791759453,272.273,35.2852,0.0944,0.0867,8.78223e-09,38.0
3FGL J0312.7+2011,12.9556346657,48.1906,20.1897,0.0704,0.0574,3.70425e-09,44.401
3FGL J1528.1-2904,12.7403980348,232.036,-29.0676,0.0817,0.0594,4.80986e-09,40.384
3FGL J2028.7+1012,12.7285785202,307.191,10.2071,0.1249,0.0924,1.56548e-08,29.4793
3FGL J1208.0-6901,12.6485150783,182.01,-69.0258,0.146,0.113,1.72017e-08,38.1109
3FGL J1804.1+2532,12.6125390814,271.039,25.5427,0.1618,0.154,1.8388e-08,53.6929
3FGL J1259.5-3231,12.585038917,194.886,-32.5187,0.2595,0.1541,2.56716e-08,61.5873
3FGL J1935.2-7924c,12.5749445722,293.803,-79.4077,0.1191,0.1112,1.15585e-08,45.2657
3FGL J2024.6+3747,12.5691490185,306.172,37.7968,0.229,0.1396,2.52272e-08,50.0389
3FGL J1626.3-4406,12.5615320231,246.579,-44.1117,0.1333,0.1291,1.71611e-08,39.5735
3FGL J0636.7+7115,12.5298209179,99.1914,71.2632,0.1686,0.1393,1.36893e-08,67.5337
3FGL J1838.9-0646,12.526598289,279.728,-6.7756,0.078,0.059,3.61063e-09,50.1588
3FGL J1151.8-6108,12.5033241048,177.955,-61.1438,0.1045,0.0945,8.1102e-09,47.829
3FGL J0420.4-6013,12.4927590077,65.1198,-60.227,0.0759,0.0648,4.77111e-09,40.4581
3FGL J0658.8+2318,12.4517681758,104.72,23.3146,0.1025,0.094,8.80175e-09,42.8216
3FGL J0447.1-2540,12.3945736965,71.7949,-25.6757,0.1091,0.0962,1.05614e-08,38.6956
3FGL J0711.1-1037,12.3933138464,107.794,-10.6212,0.1892,0.1588,3.02249e-08,38.703
3FGL J1957.9-0712,12.3876372309,299.484,-7.2108,0.124,0.1145,1.35953e-08,40.6421
3FGL J1244.2-6227,12.3678116582,191.059,-62.4533,0.113,0.086,9.23307e-09,40.8953
3FGL J1645.7-2149,12.3297888967,251.448,-21.8241,0.1229,0.0835,1.07196e-08,37.0821
3FGL J1806.8+5346,12.2972113117,271.724,53.7806,0.1501,0.1212,1.04652e-08,67.1574
3FGL J1018.2-6254,12.2458043404,154.559,-62.9049,0.174,0.13,2.5745e-08,33.8016
3FGL J0816.1-5044,12.2026495413,124.028,-50.7484,0.1871,0.1333,2.18228e-08,43.8125
3FGL J1334.3-4152,12.1070292273,203.587,-41.8685,0.0618,0.061,3.72444e-09,38.4986
3FGL J0421.6+1950,12.0484862175,65.4042,19.8469,0.1182,0.1068,1.01502e-08,47.0757
3FGL J1655.1-4644,11.9871754802,253.78,-46.7347,0.0725,0.0531,3.39181e-09,42.7432
3FGL J0342.3+3148c,11.9831025585,55.5763,31.8091,0.1021,0.0798,6.4007e-09,47.9204
3FGL J0948.1-3641,11.9273118064,147.036,-36.6931,0.2548,0.1349,2.54102e-08,50.6869
